kn_gu,model,comparison_cells,rho_E_full,rho_E_perturbation,rho_C_perturbation,rho_G_perturbation,rho_mean_bias,temperature_E_full,temperature_E_perturbation,temperature_C_perturbation,temperature_G_perturbation,temperature_mean_bias,velocity_E,velocity_C,velocity_G,velocity_angle_weighted_deg,velocity_angle_median_deg,velocity_angle_p90_deg,q_raw_E,q_raw_C,q_raw_G,q_raw_angle_weighted_deg,q_raw_angle_median_deg,q_raw_angle_p90_deg,q_smoothed_E,q_smoothed_C,q_smoothed_G,q_smoothed_angle_weighted_deg,q_smoothed_angle_median_deg,q_smoothed_angle_p90_deg
0.05,R13,25472,0.002585398085679053,0.08014649111299196,0.9971927505353767,1.0257345341993505,-5.5943444397412786e-05,0.002157063650432701,0.26074751150323816,0.9533855041759516,1.0846697077502423,-3.552665412878001e-05,0.04976209584973464,0.9987835917278158,0.9920806604231951,0.6912331265983238,0.7279206404654331,3.878162669021892,0.8533132705688407,0.7783724400281803,1.356305994274959,23.582398874394862,14.070024501123324,74.08613906738442,0.856245065101922,0.7919927473998325,1.3923327539339048,22.031437459262353,8.607768789840316,50.89119323486588
0.05,R26,25472,0.0009993939514107292,0.03098088410012892,0.9995765689220186,1.010191103496756,2.079393660045941e-05,0.000733415426404833,0.0886558202836458,0.9925544273530567,1.016308868486718,0.00019865296992288887,0.01935225475226627,0.9998383934789095,1.0070023894646083,0.318205105049285,0.49220434416567854,2.309268681752486,0.2770359296439972,0.96088099706496,0.9544625210569899,8.26474909894448,9.89951604724984,44.973600942184255,0.21498358037101117,0.9766236282364679,0.9732102634886547,6.083169091348348,4.085952716522929,16.589368459212057
0.2,R13,25472,0.010041874614765417,0.20280646413067094,0.9792262098909235,0.976517905213891,-0.00013803083355301058,0.008178270147797042,0.8030939876292509,0.8597819747808433,1.3034555114803208,-0.0035628497375235694,0.16291509407842192,0.9876164094413292,0.943713105734609,2.1066488611891736,1.5326077384026002,11.328787836347104,0.6480427168142556,0.811299296764345,1.0908809695297859,27.574059784076137,23.15032842435188,69.62984001778626,0.6456429128586836,0.8141372129908199,1.096403350706816,27.431480797404923,23.066431458161357,69.03662604022871
0.2,R26,25472,0.004886161944764437,0.09868129858248256,0.9957093094867886,0.9621071982816365,0.0003378537120132593,0.002702306093684377,0.2653624467463199,0.9432724331223357,1.0182673028725513,-7.453125286579987e-07,0.113130786269755,0.9940430871333045,1.0243784440542942,1.4952868010411728,1.028445628120592,6.62590497796445,0.3776294666295748,0.9299564371264554,1.0161132071440682,11.979446544166871,9.285302800810335,28.996316451174458,0.3662400266884827,0.9345496338957688,1.0212374379024236,11.59175513699946,8.18577038738336,26.26595496519812
